comment,comment_cleaned,n_star,BATTERY,CAMERA,DESIGN,FEATURES,GENERAL,PERFORMANCE,PRICE,SCREEN,SER&ACC,STORAGE
"Sao nút âm lượng bị hiển thị thêm âm cuộc gọi, không biết phải lỗi không. Lúc hiển thị âm cuộc gọi lúc thì không",sao nút âm_lượng hiển_thị thêm âm cuộc_gọi không_biết phải lỗi không_lúc hiển_thị âm cuộc_gọi lúc không,3,0,0,0,2,0,0,0,0,0,0
"Máy dùng ok, mượt, có điều vân tay ko nhạy mấy
Chơi pubg ngon 🤤🤤🤤.đáng mua tặng 5sao",máy dùng tốt nhanh có_điều vân tay không_nhạy mấy chơi pubg ngon đáng mua tặng 5sao,5,0,0,0,1,3,3,0,0,0,0
"Lần đầu tiên mua xiaomi này cho vợ.nói chung khá ok trong tầm giá, so về hiệu năng thì cùn 8~10 với con 7plus của mình, pin tốt. Hk biết về lâu dài ntn",lần đầu_tiên mua xiaomi này cho vợ nói_chung khá tốt trong tầm giá so về hiệu_năng cùn 8 10 với con 7plus của mình pin tốt hk biết về lâu_dài ntn,5,3,0,0,0,3,3,0,0,0,0
Tui  mới mua được 3 ngày thì  thấy ok nhận diện khuôn mặt nhạy camera thì đẹp ok con chip thì mạnh chơi game ok để qua đêm tuột 3% nhìn kỹ mới thay màn hình rỗ thôi nói chung là thấy rất ok,tôi mới mua được 3 ngày thấy tốt nhận_diện khuôn_mặt nhạy camera đẹp tốt con chip mạnh chơi trò_chơi tốt để qua đêm tuột 3 nhìn kỹ mới thay màn_hình rỗ thôi nói_chung thấy rất tốt,4,0,3,0,3,3,0,0,1,0,0
"Sản phẩm ổn so với tầm giá
dùng cho nhu cầu giải trí và một vài công việc nhẹ nhàng thấy rất OK
Tiếc là camera hơi kém chút.",sản_phẩm tốt so với tầm giá dùng cho nhu_cầu giải_trí và một_vài công_việc nhẹ_nhàng thấy rất tốt tiếc camera hơi kém chút,4,0,1,0,0,3,0,2,0,0,0
"Sản phẩm tốt trong tầm giá , liên quân ,pubg, đều mượt . Nhân viên tư vấn nhiệt tình",sản_phẩm tốt trong tầm giá liên_quân pubg đều nhanh nhân_viên tư_vấn nhiệt_tình,5,0,0,0,0,3,3,2,0,3,0
Sao máy mình mới mua được 5 ngày sạc 10 lần mà còn 99% vậy nhỉ.hay pin đểu nhỉ. Máy mới 100%,sao máy mình mới mua được 5 ngày sạc 10 lần còn 99 vậy nhỉ hay pin đểu nhỉ máy mới 100,1,1,0,0,0,0,0,0,0,0,0
"Máy chơi game Bảo mượt , chơi cả ngày không thăy máy nóng, chỉ ấm ấm thôi.Loa thấy chưa ổn định.máy thì quá nặng cầm mỏi tay.",máy chơi trò_chơi bảo nhanh chơi ngày không_thăy máy nóng chỉ ấm ấm thôi loa thấy chưa_tốt định máy quá nặng cầm mỏi tay,5,0,0,1,1,0,3,0,0,0,0
"Mua máy tối ngày 2-9, sáng 3-9 ko hiểu vì sao khung máy tróc 1 góc nhựa, ko hiểu được. Đem ra cửa hàng thì bảo zo anh làm cấn. Nếu cấn thì sao mặt lưng ko có 1 vết sước ji cả. Chỉ bị góc khung viền, chất lượng điện thoại quá kém hay sao. Là khách hàng thân thiết của TGDD, buồn quá",mua máy tối_ngày 2 9 sáng 3 9 không_hiểu vì_sao khung máy tróc 1 góc nhựa không_hiểu được đem ra cửa_hàng bảo zo anh làm cấn nếu cấn sao mặt lưng không_có 1 vết sước gì chỉ góc khung viền chất_lượng điện_thoại quá kém hay sao khách_hàng thân_thiết của tgdd buồn quá,3,0,0,0,0,0,0,0,0,1,0
Sau vài tháng sử dụng thì máy rất tốt. Pin sài cũng đc cả ngày do mình chủ yếu là công việc và xem phim giải trí ít chơi game nhìu nên máy đáp ứng tốt mọi tác vụ màu sắc cực kì đẹp màn hình như full viền rất đẹp. Nhân viên TGDD nhiệt tình dễ thương. Cho 5 sao chất lượng,sau vài tháng sử_dụng máy rất tốt pin xài cũng được ngày do mình chủ_yếu công_việc và xem phim giải_trí ít chơi trò_chơi nhiều nên máy đáp_ứng tốt mọi tác vụ màu_sắc cực_kì đẹp màn_hình_như full viền rất đẹp nhân_viên tgdd nhiệt_tình dễ_thương cho 5 sao chất_lượng,5,0,0,0,0,3,0,0,3,3,0
"Có 1 vài lỗi nhỏ cũng k quan trọng, và phần âm thanh thì hơi tệ, cam trước bật lên hơi lâu và hơi kêu",có 1 vài lỗi nhỏ cũng không_quan_trọng và phần âm_thanh hơi tệ camera trước bật lên hơi lâu và hơi kêu,4,0,1,0,1,0,0,0,0,0,0
"Nhân viên tư vấn nhiệt tình ,thân thiện ...         Máy dùng tốt...         Khá mượt....",nhân_viên tư_vấn nhiệt_tình thân_thiện máy dùng tốt khá nhanh,4,0,0,0,0,3,3,0,0,3,0
"Dùng ngon, pubg ổn, pin trâu, sạc nhanh. Wifi bắt sóng hơi kém. Nói chung là khá ngon trong tầm giá.",dùng ngon pubg tốt pin trâu sạc nhanh wifi bắt sóng hơi kém nói_chung khá ngon trong tầm giá,5,3,0,0,1,3,3,2,0,0,0
"Mọi thứ điều rất tốt pin trâu , chụp ảnh đẹp , chơi game mượt, thiết kế đẹp hơi buồn xíu vì khung và vỏ bằng nhựa nhưng lại rất đẹp nhẹ . Cho 5 sao",mọi thứ điều rất tốt pin trâu chụp ảnh đẹp chơi trò_chơi nhanh thiết_kế đẹp hơi buồn xíu vì khung và vỏ bằng nhựa nhưng lại rất đẹp nhẹ cho 5 sao,5,3,3,2,0,3,3,0,0,0,0
Sao điện thoại a50s mình thấy xài ít mà pin mau tuột wa dzay mình đã ẩn ứng dụng hết rùi mà cũng như dzay .nt thì chữ nhảy lum tum wa.hay tại lỗi của máy,sao điện_thoại a50s mình thấy xài ít pin mau tuột quá dzay mình đã ẩn ứng_dụng hết rồi cũng như dzay nt chữ nhảy lum tum quá hay tại lỗi của máy,3,1,0,0,1,0,0,0,0,0,0
"Máy mỏng, nhẹ. Pin ổn. Vân tay ổn.Trải nghiệm tốt. Sóng 3G-4G-wifi ấy thế lại ngon, căng đét, ko như Galaxy A50 từng dùng trước kia. Nhân viên TGDD hỗ trợ nhiệt tình",máy mỏng nhẹ pin tốt vân tay tốt trải nghiệm tốt sóng mạng mạng wifi ấy thế lại ngon căng đét không_như galaxy a50 từng dùng trước_kia nhân_viên tgdd hỗ_trợ nhiệt_tình,5,3,0,3,3,0,0,0,0,3,0
"mình đã dùng dc 1tuần, cảm thấy hệ điều hành quá tệ(chắc cũng tương đương androi7.1) máy tự tạo ra ứng dụng và tập tin rác, nhiều ứng dụng k thích muốn bỏ, hoặc đóng k dc, chơi game lúc đầu thì dc, sau giật lag liên tục, khả năng dòng máy của Mi này cũng chỉ chỉ dám dùng cho biết, chứ sợ đến già 😒",mình đã dùng được 1tuần cảm_thấy hệ điều_hành quá tệ chắc cũng tương_đương androi7 1 máy tự tạo ra ứng_dụng và tập_tin rác nhiều ứng_dụng không_thích muốn bỏ hoặc đóng không_được chơi trò_chơi lúc đầu được sau giật giật liên_tục khả_năng dòng máy của mi này cũng chỉ chỉ dám dùng cho biết chứ sợ đến già,2,0,0,0,0,0,1,0,0,1,0
"Vân tay rất nhạy, pin trâu dùng xem fim luot web liên tục từ 8h sáng tới 10h tối còn 22%, máy mượt không giật lag, wifi & 4g manh, hình ảnh & âm thanh ok. Giá 3tr thì quá tốt",vân tay rất nhạy pin trâu dùng xem fim luot web liên_tục từ 8h sáng tới 10h tối còn 22 máy nhanh không_giật giật wifi mạng manh hình_ảnh âm_thanh tốt giá 3tr quá tốt,5,3,0,0,3,0,3,3,0,0,0
"Hơi chán, mới mua máy về dùng 1 ngày đã bị lỗi phần mềm, cảm ứng đơ liên tục, k lướt được.Có nhiều khi ấn vào xem ảnh còn bị lác.Chụp hơi bị ám vàng.Ncl ban đầu thấy ok nhưng mua về best ...😪😪",hơi chán mới mua máy về dùng 1 ngày đã lỗi phần_mềm cảm_ứng đứng máy liên_tục không_lướt được có nhiều khi ấn vào xem ảnh còn giật chụp hơi ám vàng ncl bán đầu thấy tốt nhưng mua về best,1,0,1,0,1,1,1,0,0,0,0
27 củ thì quá chat trong khi mọi người có thể mua được 2 chiếc điện thoại 1 chạy android và 1 chạy ios.,27 triệu quá chat trong khi mọi người có_thể mua được 2 chiếc điện_thoại 1 chạy android và 1 chạy ios,3,0,0,0,0,0,0,1,0,0,0
"Mua từ 14/1 mà giờ gần 7 tháng dùng vẫn rất ngon, k chê vào đâu được, sạc nhanh, chơi game mượt, dùng 1 ngày ms hết pin, trong tầm giá này còn này là ngon nhất",mua từ 14 1 giờ gần 7 tháng dùng vẫn rất ngon không_không thích vào đâu được sạc nhanh chơi trò_chơi nhanh dùng 1 ngày ms hết pin trong tầm giá này còn này ngon nhất,5,3,0,0,0,3,3,2,0,0,0
"Mới dùng đc mấy tháng thấy máy cũng đc, nghe fm ko tai nghe rất tốt, pin thì ko đc trâu ngày nào cũng phải sạc. Còn bền ko thì chưa biết",mới dùng được mấy tháng thấy máy cũng được nghe fm không_tai_nghe rất tốt pin không_được trâu ngày nào cũng phải sạc còn bền không_thì chưa_biết,3,1,0,3,3,0,0,0,0,0,0
"Mới mua xài mấy ngày, đang còn bỡ ngỡ , chơi game khá là ok , 5 sao cho chất lượng .nhưng cho mình hỏi máy này có chống nước ko vậy",mới mua xài mấy ngày đang còn bỡ_ngỡ chơi trò_chơi khá tốt 5 sao cho chất_lượng nhưng cho mình hỏi máy này có chống nước không_vậy,5,0,0,0,0,3,3,0,0,0,0
"Ai có ý định mua sản phẩm này thì hãy suy nghĩ lại đi, pin 4000mah mà sài chưa đcj 1 ngày. Màu sắc thì loè loẹt, thanh công cụ phải căng mắt ra nhìn chứ chẳng thấy đc rỏ.lỡ mua rồi hối hận ko kịp nữa",ai có ý_định mua sản_phẩm này hãy suy_nghĩ_lại đi pin 40mah xài chưa_đcj 1 ngày màu_sắc loè_loẹt thanh công_cụ phải căng mắt ra nhìn chứ chẳng_thấy được rỏ lỡ mua rồi hối_hận không_kịp nữa,1,1,0,0,0,1,0,0,1,0,0
Máy mới mua củng ổn .cho mình hỏi dòng a12 này pin li-po có fải sạc 8tiếng lần đầu không và sạc lần đầu thì sài còn bao nhiêu % thì sạc được để pin bền .với lại sạc bao nhiêu lần như thế mới sạc lại bình thường,máy mới mua củng tốt cho mình hỏi dòng a12 này pin li po có fải sạc 8tiếng lần đầu không_và sạc lần đầu xài còn bao_nhiêu sạc được để pin bền với lại sạc bao_nhiêu lần như thế mới sạc lại bình_thường,5,2,0,0,0,3,0,0,0,0,0
Sản phẩm này tốt pin trâu bò chơi Facebook 30 phút chỉ có tụt 5% pin nhưng không có tai nghe thì phải tự mua thôi,sản_phẩm này tốt pin trâu_bò chơi facebook 30 phút chỉ có tụt 5 pin nhưng không_có tai_nghe phải tự mua thôi,5,3,0,0,0,3,0,0,0,1,0
Mua gần 3tuần mọi thứ rất tuyệt vời pin khỏe . sạc nhanh màn hình đẹp. Cảm biến vân tay hơi kém. Khuôn mặt bình thường.,mua gần 3tuần mọi thứ rất tuyệt_vời pin khỏe sạc nhanh màn_hình đẹp cảm_biến vân tay hơi kém khuôn_mặt bình_thường,5,3,0,0,1,3,0,0,3,0,0
"Lần đầu chuyển qua dùng iPhone mình thấy rất ưng, máy tốt, chạy rất mượt mà. Tuy giá có hơi cao so với các máy Android nhưng mình thấy rất đáng để mua và trải nghiệm. Mình mua online đặt hàng buổi chiều, tối qua cửa hàng nhận máy luôn. Nhân viên phục vụ thì rất thân thiện, nhiệt tình :D",lần đầu chuyển qua dùng iphone mình thấy rất ưng máy tốt chạy rất nhanh tuy giá có hơi cao so với máy android nhưng mình thấy rất đáng để mua và trải nghiệm mình mua online đặt_hàng buổi chiều_tối qua cửa_hàng nhận máy luôn nhân_viên phục_vụ rất thân_thiện nhiệt_tình : d,5,0,0,0,0,3,3,1,0,3,0
"Chả hiểu sao mọi người chê nó, tôi dùng 3 tháng này đánh liên quân suốt pin có tụt quần đâu, camera thì k bằng thằng oppo. Được cái này thì mất cái kia",chẳng_hiểu sao mọi người không_thích nó tôi dùng 3 tháng này đánh liên_quân suốt pin có tụt quần đâu camera không_bằng thằng oppo được này mất kia,4,3,3,0,0,0,0,0,0,0,0
Bạn nào có y định mua sámung a71 thì nên suy nghĩ lại nhé. Mua được 3ngay về chưa  pin xài đã tut 20%.là k xài ngen neu xài thì khoảng 4tieng .botay lo mua hoi han,bạn nào có y định mua sámung a71 nên suy_nghĩ_lại nhé mua được 3ngay về chưa_pin xài đã tut 20 không_xài ngen neu xài khoảng 4tieng botay lo mua hoi han,1,1,0,0,0,1,0,0,0,0,0
"Vừa mua hôm 4/6 máy dùng tốt, cảm ơn nhân viên tgdd 351 nguyễn hữu thọ Đà Nẵng, tư vấn nhiệt tình, anh quản lý rất vui tính :D",vừa mua hôm 4 6 máy dùng tốt cảm_ơn nhân_viên tgdd 351 nguyễn hữu thọ đà_nẵng tư_vấn nhiệt_tình anh quản_lý rất vui_tính : d,5,0,0,0,0,3,0,0,0,3,0
Định lấy cái a9 Oppo nhưng thấy cái này ai cũng khen nên quất luôn mong đánh giá của mọi người là đúng,định lấy a9 oppo nhưng thấy này ai cũng thích nên quất luôn mong đánh_giá của mọi người đúng,5,0,0,0,0,3,0,0,0,0,0
"Note 10+ quá tuyệt, mọi thứ đều ok trừ pin tụt nhanh vì gánh màn hình khủng chấp nhận dc với bộ sạc nhanh. Ko hối hận đổi note9 lên 10+, tập thể nhân viên điện máy huyện u minh cà mau quá nhiệt tình và thân thiện. Mình rất hài lòng.",note 10 quá tuyệt mọi thứ đều tốt trừ pin tụt nhanh vì gánh màn_hình khủng chấp_nhận được với bộ sạc nhanh không_hối_hận đổi note9 lên 10 tập_thể_nhân_viên điện_máy huyện u minh cà mau quá nhiệt_tình và thân_thiện mình rất hài_lòng,5,2,0,0,0,3,0,0,3,3,0
"Loa hơi nhỏ , đt rất nặng tất cả còn lai đều ổn trong tầm giá  bao gồm Pin bao trâu , màn cũng tạm ,  vân max nhậy , cam ổn",loa hơi nhỏ điện_thoại rất nặng tất_cả còn lai đều tốt trong tầm giá bao_gồm pin bao trâu màn cũng tạm vân max nhậy camera tốt,5,3,3,1,1,3,0,0,2,0,0
Sản phẩm tốt cho 5 sao vì chơi game ổn pin ổn cấu hình chụp ảnh tốt khá mượt và nhân viên phục vụ vui vẻ nhiết tình,sản_phẩm tốt cho 5 sao vì chơi trò_chơi tốt pin tốt cấu_hình chụp ảnh tốt khá nhanh và nhân_viên phục_vụ vui_vẻ nhiết tình,5,0,3,0,0,3,3,0,0,3,0
"Máy có thiết kế ổn trong phân khúc, mình thích nhất là cụm camera của máy. Về tổng quan máy có pin trâu, MIUI dế sử dụng, cộng đồng hỗ trợ đông, mọi thứ đều tốt. Điểm trừ duy nhất mà mình thấy chính là việc đưa cảm biến vân tay qua cạnh máy!",máy có thiết_kế tốt trong phân khúc mình thích nhất cụm camera của máy về tổng_quan máy có pin trâu miui điện_thoại sử_dụng cộng_đồng hỗ_trợ đông mọi thứ đều tốt điểm trừ duy_nhất mình thấy chính việc đưa cảm_biến vân tay qua cạnh máy,4,3,3,2,3,3,0,0,0,0,0
Mua được gần 3 tháng.Sạc hơn 200 lần. vừa chơi vừa sạc pin còn 96%.mình thấy rất là ok. Không chê vào đâu được,mua được gần 3 tháng sạc hơn 200 lần vừa chơi vừa sạc pin còn 96 mình thấy rất tốt không_không thích vào đâu được,5,3,0,0,0,0,0,0,0,0,0
"Sản phẩm chạy nhanh, mượt, thời gian dùng pin tốt, nhưng về bảo mật thì Vân tay không nhạy, cài rất khó nhận diện khuôn mặt",sản_phẩm chạy nhanh nhanh thời_gian dùng pin tốt nhưng về bảo_mật vân tay không_nhạy cài rất khó nhận_diện khuôn_mặt,4,3,0,0,1,0,3,0,0,0,0
"A30s quá tuyệt vời, các bạn nào chê A30s ko nhạy là do các chưa tăng độ nhạy cảm cho A30s ,và tăng độ nhạy cho bàn phím. Tăng xong cảm ứng rất nhạy, nhiều tính năng hữu ích.",a30s quá tuyệt_vời bạn nào không_thích a30s không_nhạy do chưa_tăng độ nhạy_cảm cho a30s và tăng độ nhạy cho bàn_phím tăng xong cảm_ứng rất nhạy nhiều tính_năng hữu_ích,5,0,0,0,3,0,0,0,0,0,0
"Sản phẩm rất tuyệt, pin 5000mah còn có hổ trợ sạc nhanh.tôi rất thích.màu sắc rất bắt mắt",sản_phẩm rất tuyệt pin 50mah còn có hổ trợ sạc nhanh tôi rất thích màu_sắc rất bắt_mắt,5,3,0,0,0,3,0,0,3,0,0
Mình dùng thời gian thấy pin = đúng con xa1 ultra cũ của mình pin 2300 . còn camera thì ôi chậm khó hiểu . thời gian đầu có hay bị đơ . nhưng dần thấy ít đơ hơn,mình dùng thời_gian thấy pin đúng con xa1 ultra cũ của mình pin 2300 còn camera ôi chậm khó hiểu thời_gian đầu có hay đứng máy nhưng dần thấy ít đứng máy hơn,1,1,1,0,0,0,1,0,0,0,0
"Mình mua máy từ hồi tháng 1 đến giờ. Máy xài ngon, mượt. Chơi những game nặng thoải mái. Tuy nhiên lâu lâu máy bị lag một tí dù mình ko dùng nhiều ứng dụng cùng một lúc. Nói chung là ok. Đáng mua",mình mua máy từ hồi tháng 1 đến giờ máy xài ngon nhanh chơi những trò_chơi nặng thoải_mái tuy_nhiên lâu_lâu máy giật một_tí dù mình không_dùng nhiều ứng_dụng cùng một lúc nói_chung tốt đáng mua,5,0,0,0,0,3,3,0,0,0,0
